date,open,close,high,low,volume
2016.11.28,1976.58,1978.13,1983.43,1966.78,213580000
2016.11.29,1977.1,1978.39,1982.53,1972.31,214570000
2016.11.30,1980.38,1983.48,1988.44,1977.09,233090000
2016.12.1,1987.48,1983.75,1989.08,1979.67,217880000
2016.12.2,1980.14,1970.61,1981.64,1966.42,243180000
2016.12.5,1965.71,1963.36,1971.24,1960.65,237190000
2016.12.6,1976.51,1989.86,1993.47,1976.51,214650000
2016.12.7,1995.69,1991.89,1997.62,1987.26,204410000
2016.12.8,2008.31,2031.07,2031.07,2007.57,239430000
2016.12.9,2024.52,2024.69,2026.83,2019.79,225660000
2016.12.12,2031.95,2027.24,2031.95,2020.97,289800000
2016.12.13,2026.39,2035.98,2035.99,2023.61,383360000
2016.12.14,2043.07,2036.87,2044.42,2031.18,384030000
2016.12.15,2022.14,2036.65,2040.62,2021.76,300190000
2016.12.16,2037.35,2042.24,2043.6,2033.23,289710000
2016.12.19,2039.4,2038.39,2046.03,2037.04,249870000
2016.12.20,2044.87,2041.94,2047.38,2040.81,314220000
2016.12.21,2049.47,2037.96,2053.46,2037.96,284570000
2016.12.22,2041.61,2035.73,2042.9,2033.99,275100000
2016.12.23,2036.17,2035.9,2037.71,2031.54,310880000
2016.12.26,2038.33,2037.75,2039.76,2034.8,366640000
2016.12.27,2040.74,2042.17,2044.43,2037.12,384030000
2016.12.28,2021.86,2024.49,2029.69,2020.86,356590000
2016.12.29,2020.42,2026.46,2026.57,2016.25,264520000
2017.1.2,2022.23,2026.16,2031.79,2015.68,229880000
2017.1.3,2034.31,2043.97,2044.07,2028.47,268130000
2017.1.4,2046.29,2045.64,2046.29,2040.61,371490000
2017.1.5,2045.52,2041.95,2046.5,2039.49,541340000
2017.1.6,2048.11,2049.12,2051.84,2045.66,455350000
2017.1.9,2053.18,2048.78,2053.18,2046.47,398290000
2017.1.10,2043.3,2045.12,2046.78,2039.5,512660000
2017.1.11,2048.08,2075.17,2079.7,2047.56,335530000
2017.1.12,2077.69,2087.14,2087.14,2073.89,555840000
2017.1.13,2077.12,2076.79,2080.94,2073.44,518280000
2017.1.16,2077.03,2064.17,2080.05,2058.93,683930000
2017.1.17,2067.52,2071.87,2078.8,2065.53,601440000
2017.1.18,2073.77,2070.54,2075.23,2058.35,530130000
2017.1.19,2085.61,2072.79,2091.02,2065.03,415670000
2017.1.20,2065.54,2065.61,2072.32,2064,392650000
2017.1.23,2067.62,2065.99,2073.8,2058.91,444860000
2017.1.24,2070.22,2065.76,2072.66,2058.59,312410000
2017.1.25,2075.33,2066.94,2077.72,2062.96,310240000
2017.1.26,2074.77,2083.59,2088.6,2068.5,257920000
2017.1.31,2077.66,2067.57,2079.97,2067.57,288280000
2017.2.1,2075.31,2080.48,2082.7,2073.97,452530000
2017.2.2,2080.23,2071.01,2092.45,2067.76,825480000
2017.2.3,2075.9,2073.16,2079.85,2064.05,392580000
2017.2.6,2085.73,2077.66,2088.37,2073.03,315320000
2017.2.7,2077.8,2075.21,2079.23,2071.05,271810000
2017.2.8,2072.58,2065.08,2072.58,2052.29,266720000
2017.2.9,2067.15,2065.88,2072.69,2062.12,236010000
2017.2.10,2075.8,2075.08,2080.74,2072.23,314680000
2017.2.13,2074.94,2078.65,2078.66,2070.36,289680000
2017.2.14,2079.3,2074.57,2081.59,2068.16,332370000
2017.2.15,2073.6,2083.86,2087.69,2069.89,338040000
2017.2.16,2088.09,2081.84,2092.59,2078.35,330470000
2017.2.17,2072.57,2080.58,2081.18,2072.57,301520000
2017.2.20,2084.16,2084.39,2085.59,2077.13,297200000
2017.2.21,2085.97,2102.93,2108.48,2085,292540000
2017.2.22,2106.42,2106.61,2108.98,2101.56,312220000
2017.2.23,2106.15,2107.63,2108.99,2103.11,430850000
2017.2.24,2106.43,2094.12,2107.83,2090.05,385400000
2017.2.27,2095.47,2085.52,2097.24,2084.08,343700000
2017.2.28,2087.26,2091.64,2094.41,2084.36,399820000
2017.3.2,2105.19,2102.65,2112.58,2096.31,434710000
2017.3.3,2090.92,2078.75,2091.59,2072.09,425940000
2017.3.6,2073.2,2081.36,2083.8,2067.68,431440000
2017.3.7,2080.77,2094.05,2096.79,2079.16,277830000
2017.3.8,2092.27,2095.41,2101.56,2088.19,381440000
2017.3.9,2098.29,2091.06,2100.08,2090.73,408230000
2017.3.10,2088.67,2097.35,2102.05,2082.31,500860000
2017.3.13,2102.37,2117.59,2122.88,2100.91,382130000
2017.3.14,2127.12,2133.78,2135.5,2124.42,365080000
2017.3.15,2128.42,2133,2135.38,2127.26,374700000
2017.3.16,2154.98,2150.08,2156.85,2143.01,402420000
2017.3.17,2150.47,2164.58,2164.59,2148.86,302790000
2017.3.20,2160.32,2157.01,2160.57,2151.51,264950000
2017.3.21,2162.95,2178.38,2181.99,2160.25,303940000
2017.3.22,2159.97,2168.3,2170,2158.96,394430000
2017.3.23,2174.09,2172.72,2182.42,2170.56,358610000
2017.3.24,2171.36,2168.95,2179.34,2163.34,358670000
2017.3.27,2161.17,2155.66,2165.25,2153.14,395860000
2017.3.28,2166.58,2163.31,2169.14,2157.71,393970000
2017.3.29,2172.31,2166.98,2172.31,2162.04,626790000
2017.3.30,2170.18,2164.64,2174.16,2159.16,643560000
2017.3.31,2166.62,2160.23,2166.93,2159.8,441640000
2017.4.3,2166.04,2167.51,2171.33,2161.26,398510000
2017.4.4,2165.23,2161.1,2166.94,2156.89,522090000
2017.4.5,2161.9,2160.85,2164.85,2146.98,571690000
2017.4.6,2152.64,2152.75,2153.83,2143.3,510160000
2017.4.7,2154.87,2151.73,2155.7,2142.51,408460000
2017.4.10,2148.83,2133.32,2148.83,2128.35,512920000
2017.4.11,2129.23,2123.85,2136.55,2117.82,489310000
2017.4.12,2128.17,2128.91,2129.82,2122.94,427360000
2017.4.13,2130.64,2148.61,2148.61,2125.87,357580000
2017.4.14,2138.28,2134.88,2141.61,2127.8,383690000
2017.4.17,2140.87,2145.76,2150.7,2138.7,259300000
2017.4.18,2155.36,2148.46,2155.36,2139.31,291400000
2017.4.19,2144.98,2138.4,2148.03,2133.82,344220000
2017.4.20,2138.19,2149.15,2150.43,2134.05,268320000
2017.4.21,2161.24,2165.04,2169.46,2156.64,281540000
2017.4.24,2175.5,2173.74,2177.89,2166.83,374710000
2017.4.25,2175.7,2196.85,2196.85,2174.11,275900000
2017.4.26,2202.37,2207.84,2210.61,2200.73,397530000
2017.4.27,2201.72,2209.46,2211.59,2199.76,386110000
2017.4.28,2214.36,2205.44,2217.04,2202.2,268640000
2017.5.2,2213.61,2219.67,2229.74,2212.87,295140000
2017.5.4,2224.91,2241.24,2241.24,2224.91,261920000
2017.5.8,2245.61,2292.76,2292.76,2244.23,281760000
2017.5.10,2294.1,2270.12,2323.22,2264.31,422890000
2017.5.11,2278.47,2296.37,2297.67,2271.66,463460000
2017.5.12,2296.06,2286.02,2296.51,2283.38,335340000
2017.5.15,2288.23,2290.65,2297.31,2280.6,251590000
2017.5.16,2306.73,2295.33,2309,2283.84,368140000
2017.5.17,2291.56,2293.08,2295.87,2283.01,394820000
2017.5.18,2271.27,2286.82,2288.85,2267.08,378320000
2017.5.19,2286.78,2288.48,2293.82,2282.13,421130000
2017.5.22,2300.68,2304.03,2305.21,2292.95,340060000
2017.5.23,2308.69,2311.74,2326.57,2303.15,341080000
2017.5.24,2319.37,2317.34,2322.54,2312.93,409560000
2017.5.25,2325.49,2342.93,2343.72,2321.26,369280000
2017.5.26,2344.39,2355.3,2364.8,2341.61,312900000
2017.5.29,2362.59,2352.97,2371.67,2344.25,316180000
2017.5.30,2356.54,2343.68,2358.69,2332.16,508840000
2017.5.31,2339.25,2347.38,2355.23,2338.25,555940000
2017.6.1,2348.31,2344.61,2351.31,2335.63,336690000
2017.6.2,2353.77,2371.72,2372.65,2353.45,399500000
2017.6.5,2376.66,2368.62,2376.83,2363.61,326410000
2017.6.7,2364.96,2360.14,2369.43,2356.71,376210000
2017.6.8,2361.64,2363.57,2365.52,2347.62,417080000
2017.6.9,2371.22,2381.69,2385.15,2367.81,520560000
2017.6.12,2370.69,2357.87,2374.7,2353.35,327230000
2017.6.13,2358.92,2374.7,2375.81,2358.92,322080000
2017.6.14,2384.54,2372.64,2387.29,2366.92,393000000
2017.6.15,2373.36,2361.65,2378.04,2350.37,334890000
2017.6.16,2364.2,2361.83,2365.37,2355.29,329180000
2017.6.19,2364.02,2370.9,2377.2,2356.84,290940000
2017.6.20,2382.54,2369.23,2382.54,2365.45,360730000
2017.6.21,2358.23,2357.53,2359.97,2346.19,360340000
2017.6.22,2364.22,2370.37,2370.39,2354.1,299230000
2017.6.23,2371.54,2378.6,2380.94,2369.17,256260000
2017.6.26,2381.09,2388.66,2390.7,2377.88,325670000
2017.6.27,2386.76,2391.95,2397.14,2383.47,358030000
2017.6.28,2382.91,2382.56,2390.89,2380.75,361180000
2017.6.29,2396.81,2395.66,2402.8,2393.57,445130000
2017.6.30,2382.15,2391.79,2391.81,2381.4,343530000
2017.7.3,2397.66,2394.48,2399.9,2384.55,310990000
2017.7.4,2395.24,2380.52,2398.02,2376.41,411780000
2017.7.5,2377.01,2388.35,2390.29,2375.63,333720000
2017.7.6,2390.31,2387.81,2392.5,2380.82,301470000
2017.7.7,2376.29,2379.87,2385.02,2372.83,314370000
2017.7.10,2386.3,2382.1,2389.87,2378.04,296260000
2017.7.11,2386.42,2396,2396.46,2382.69,284460000
2017.7.12,2395.41,2391.77,2399.28,2390.45,268930000
2017.7.13,2405.76,2409.49,2422.26,2402.92,289260000
2017.7.14,2418.27,2414.63,2421.48,2411.34,258770000
2017.7.17,2427.76,2425.1,2430.34,2419.91,254200000
2017.7.18,2425.07,2426.04,2426.16,2419.17,260660000
2017.7.19,2430.09,2429.94,2430.09,2419.64,270960000
2017.7.20,2436.06,2441.84,2443.69,2427.95,251920000
2017.7.21,2438.78,2450.06,2451.59,2437.84,250130000
2017.7.24,2451.41,2451.53,2451.53,2443.65,233410000
2017.7.25,2450.76,2439.9,2453.17,2437.14,275200000
2017.7.26,2446.82,2434.51,2446.96,2429.62,336110000
2017.7.27,2443.28,2443.24,2448.24,2435.49,426500000
2017.7.28,2433.46,2400.99,2434.38,2399.06,318650000
2017.7.31,2392.02,2402.71,2403.9,2388.39,277570000
2017.8.1,2397.12,2422.96,2432.62,2394.27,264040000
2017.8.2,2431.94,2427.63,2434.47,2424.18,261570000
2017.8.3,2423.21,2386.85,2423.55,2374.11,303580000
2017.8.4,2389.74,2395.45,2400.33,2383.45,273570000
2017.8.7,2402.57,2398.75,2412.13,2395.74,244120000
2017.8.8,2404.68,2394.73,2410.22,2383.94,252850000
2017.8.9,2379.7,2368.39,2387.53,2366.33,234070000
2017.8.10,2360.95,2359.47,2371.5,2339.06,283870000
2017.8.11,2323.06,2319.71,2335.12,2310.2,318580000
2017.8.14,2336.02,2334.22,2341.78,2327.8,214020000
2017.8.16,2355.74,2348.26,2358.46,2343.72,270520000
2017.8.17,2351.61,2361.67,2364.5,2346.74,255770000
2017.8.18,2340.19,2358.37,2362.43,2340.19,201480000
2017.8.21,2363.38,2355,2363.38,2351.96,207220000
2017.8.22,2360.29,2365.33,2369.02,2359.97,251860000
2017.8.23,2376.53,2366.4,2379.59,2360.71,228620000
2017.8.24,2370.12,2375.84,2382.72,2368.29,295530000
2017.8.25,2381.47,2378.51,2384.59,2372.67,341960000
2017.8.28,2376.38,2370.3,2383.46,2366.23,226870000
2017.8.29,2356.2,2364.74,2364.74,2332.85,223090000
2017.8.30,2368.13,2372.29,2372.29,2363.43,305640000
2017.8.31,2373.96,2363.19,2377.02,2355.29,265050000
2017.9.1,2367.45,2357.69,2370.25,2351.37,280060000
2017.9.4,2316.89,2329.65,2344.82,2316.89,248500000
2017.9.5,2340.62,2326.62,2340.62,2319.94,320430000
2017.9.6,2324.84,2319.82,2325.56,2314.31,252680000
2017.9.7,2328.94,2346.19,2349.79,2328.92,277040000
2017.9.8,2350.19,2343.72,2351.73,2340.63,214590000
2017.9.11,2354.86,2359.08,2369.72,2354.35,243610000
2017.9.12,2372.02,2365.47,2372.45,2359.12,333570000
2017.9.13,2370.54,2360.18,2373.61,2360.17,318870000
2017.9.14,2365.54,2377.66,2377.66,2358.43,314260000
2017.9.15,2368.44,2386.07,2386.07,2365.37,298740000
2017.9.18,2390.58,2418.21,2418.24,2389.65,273480000
2017.9.19,2419.3,2416.05,2422.05,2411.68,254590000
2017.9.20,2420.82,2412.2,2429.12,2405.78,303290000
2017.9.21,2412.01,2406.5,2415.13,2401.89,335340000
2017.9.22,2404.35,2388.71,2409.3,2381.81,333620000
2017.9.25,2388.77,2380.4,2392.44,2374.69,339350000
2017.9.26,2371.62,2374.32,2381.31,2365.34,319120000
2017.9.27,2376.89,2372.57,2377.18,2368.92,202620000
2017.9.28,2374.1,2373.14,2379.54,2365.67,194770000
2017.9.29,2378.66,2394.47,2394.47,2378.66,184190000
2017.10.10,2425.63,2433.81,2443.2,2421.1,221740000
2017.10.11,2442.49,2458.16,2458.16,2439.81,201770000
2017.10.12,2461.7,2474.76,2474.76,2459.48,256210000
2017.10.13,2473.65,2473.62,2479.73,2468.14,234800000
2017.10.16,2483.17,2480.05,2487.71,2470.24,224420000
2017.10.17,2484.96,2484.37,2487.88,2478.76,199050000
2017.10.18,2481.53,2482.91,2490.58,2475.67,244240000
2017.10.19,2485.72,2473.06,2490.94,2468.67,236620000
2017.10.20,2477.3,2489.54,2489.54,2476.88,313210000
2017.10.23,2497.65,2490.05,2500.33,2485.48,274200000
2017.10.24,2489.31,2490.49,2497.35,2487.17,232010000
2017.10.25,2495.87,2492.5,2497.41,2481.48,599440000
2017.10.26,2489.6,2480.63,2495.99,2480.63,646880000
2017.10.27,2485.44,2496.63,2499.15,2479.67,511230000
2017.10.30,2513.87,2501.93,2513.87,2497.42,342010000
2017.10.31,2500.21,2523.43,2528.32,2498.05,313790000
2017.11.1,2535.97,2556.47,2556.47,2535.83,361800000
2017.11.2,2560.34,2546.36,2561.63,2542.02,527730000
2017.11.3,2558.37,2557.97,2558.37,2539.72,292770000
2017.11.6,2557.29,2549.41,2559.9,2529.94,221190000
2017.11.7,2548.3,2545.44,2554.13,2540.67,253920000
2017.11.8,2534.48,2552.4,2558.74,2533.73,277040000
2017.11.9,2559.93,2550.57,2559.93,2536.54,293540000
2017.11.10,2541.18,2542.95,2547.61,2534.6,291520000
2017.11.13,2548.27,2530.35,2552.28,2527.2,266530000
2017.11.14,2532.55,2526.64,2532.95,2520.99,287770000
2017.11.15,2525.6,2518.25,2526.61,2511.76,398220000
2017.11.16,2522.42,2534.79,2538.28,2514.51,302930000
2017.11.17,2546.05,2533.99,2559.1,2533.99,362190000
2017.11.20,2536.8,2527.67,2542.62,2523.52,404260000
2017.11.21,2533.85,2530.7,2539.88,2525.96,484890000
2017.11.22,2546.61,2540.51,2553.22,2535.19,485670000
2017.11.23,2542.34,2537.15,2544.58,2532.45,391290000
2017.11.24,2539.79,2544.33,2544.33,2533.98,297940000
2017.11.27,2544.74,2507.81,2546.71,2506.69,284890000
2017.11.28,2512.52,2514.19,2521.06,2500.93,348240000
2017.11.29,2517.26,2512.9,2524.41,2508.66,301210000
2017.11.30,2502.22,2476.37,2506.32,2474.28,339020000
2017.12.1,2488.92,2475.41,2488.92,2472.75,288570000
2017.12.4,2486.72,2501.67,2501.67,2476.29,323850000
2017.12.5,2490.73,2510.12,2513.68,2487.15,395430000
2017.12.6,2510.19,2474.37,2510.47,2474.29,507620000
2017.12.7,2479.55,2461.98,2480.85,2452.4,404850000
2017.12.8,2470.09,2464,2473.17,2459.02,406380000
2017.12.11,2467.81,2471.49,2471.99,2457.98,240140000
2017.12.12,2471.23,2461,2471.43,2455.39,281190000
2017.12.13,2462.42,2480.55,2481.92,2457.7,254950000
2017.12.14,2486.57,2469.48,2514.61,2469.48,317790000
2017.12.15,2488.39,2482.07,2495.08,2475.99,340760000
2017.12.18,2488.83,2481.88,2488.83,2477.29,324360000
2017.12.19,2487.83,2478.53,2498.67,2470.49,308390000
2017.12.20,2473.82,2472.37,2484.5,2470.62,236180000
2017.12.21,2471.34,2429.83,2471.73,2429.83,247330000
2017.12.22,2437.59,2440.54,2444.57,2426.94,230410000
2017.12.26,2447.67,2427.34,2457.19,2427.34,224640000
2017.12.27,2420.86,2436.67,2436.68,2411.48,194850000
2017.12.28,2439.31,2467.49,2467.51,2437.26,220340000
2018.1.2,2474.86,2479.65,2481.02,2465.94,262200000
2018.1.3,2484.63,2486.35,2493.4,2481.91,331100000
2018.1.4,2502.5,2466.46,2502.5,2466.45,333840000
2018.1.5,2476.85,2497.52,2497.52,2475.51,308770000
2018.1.8,2510.7,2513.28,2515.37,2494.18,311430000
2018.1.9,2510.73,2510.23,2524.73,2498.41,374320000
2018.1.10,2516.33,2499.75,2516.82,2493.98,444020000
2018.1.11,2496.86,2487.91,2502.52,2483.82,444340000
2018.1.12,2499.87,2496.42,2500.87,2482.15,438780000
2018.1.15,2510.97,2503.73,2513.3,2496.18,404550000
2018.1.16,2504.16,2521.74,2524.55,2498.55,341610000
2018.1.17,2517.19,2515.43,2521.97,2506.49,336710000
2018.1.18,2527.67,2515.81,2532.08,2512.69,333110000
2018.1.19,2519.67,2520.26,2524.33,2513.09,351840000
2018.1.22,2516.9,2502.11,2517.12,2488.44,342990000
2018.1.23,2510.35,2536.6,2536.6,2507.96,370010000
2018.1.24,2533.86,2538,2547.22,2531.31,371090000
2018.1.25,2536.96,2562.23,2564.43,2536.73,514600000
2018.1.26,2560.69,2574.76,2574.76,2553.53,400650000
2018.1.29,2588.87,2598.19,2607.1,2587.55,437480000
2018.1.30,2590.41,2567.74,2599.17,2567.07,397040000
2018.1.31,2557.37,2566.46,2597.14,2553.01,403050000
2018.2.1,2578.91,2568.54,2583.74,2564.59,595150000
2018.2.2,2565.99,2525.39,2565.99,2519.6,481820000
2018.2.5,2487.34,2491.75,2503.99,2476.24,442350000
2018.2.6,2437.02,2453.31,2460.28,2409.38,582840000
2018.2.7,2483.72,2396.56,2484.18,2396.56,460080000
2018.2.8,2400.17,2407.62,2423.88,2393.46,362420000
2018.2.9,2346.73,2363.77,2372.9,2346.73,489110000
2018.2.12,2380.49,2385.38,2397.9,2367.31,352290000
2018.2.13,2402.89,2395.19,2421.8,2388.54,423420000
2018.2.14,2412.47,2421.83,2426.63,2408.02,305740000
2018.2.19,2452.52,2442.82,2455.12,2428.15,322140000
2018.2.20,2433.35,2415.12,2438.48,2411.23,421490000
2018.2.21,2417.73,2429.65,2432.45,2404.02,432280000
2018.2.22,2417.18,2414.28,2422.62,2405.23,349490000
2018.2.23,2427.13,2451.52,2451.52,2427.13,300580000
2018.2.26,2465.35,2457.65,2466.08,2447.86,321260000
2018.2.27,2474.08,2456.14,2480.79,2456.14,271230000
2018.2.28,2447.11,2427.36,2460.12,2426.21,367560000
2018.3.2,2406.57,2402.16,2410.34,2387.25,320400000
2018.3.5,2405.92,2375.06,2407.98,2374.8,312250000
2018.3.6,2400.67,2411.41,2413.01,2392.87,400110000
2018.3.7,2413.39,2401.82,2429.43,2395.24,412970000
2018.3.8,2420.67,2433.08,2433.08,2407.59,394850000
2018.3.9,2443.43,2459.45,2476.43,2436.03,437260000
2018.3.12,2485.64,2484.12,2489.46,2474.91,391300000
2018.3.13,2483.05,2494.49,2494.49,2478.76,350200000
2018.3.14,2477.43,2486.08,2486.98,2474.77,360870000
2018.3.15,2486,2492.38,2496.51,2471.04,344010000
2018.3.16,2495.11,2493.97,2497.8,2476.88,377770000
2018.3.19,2491.99,2475.03,2493.56,2470.91,477220000
2018.3.20,2456.8,2485.52,2485.52,2456.8,291500000
2018.3.21,2488.22,2484.97,2492.88,2483.78,399070000
2018.3.22,2494.84,2496.02,2508.71,2485.34,482140000
2018.3.23,2446.73,2416.76,2450.4,2412.62,457950000
2018.3.26,2414.68,2437.08,2437.08,2399.44,306900000
2018.3.27,2455,2452.06,2456.55,2444.92,332130000
2018.3.28,2425.94,2419.29,2430.77,2409.47,501310000
2018.3.29,2421.7,2436.37,2439.47,2413.71,333360000
2018.3.30,2454.1,2445.85,2458.24,2445.72,395330000
2018.4.2,2454.72,2444.16,2467.52,2440.89,390320000
2018.4.3,2422.26,2442.43,2442.43,2416.44,497140000
2018.4.4,2447.97,2408.06,2447.97,2405.91,551700000
2018.4.5,2426.92,2437.52,2446.78,2420.92,591040000
2018.4.6,2420.88,2429.58,2433.97,2417.24,454310000
2018.4.9,2424.15,2444.08,2446.28,2424.15,334420000
2018.4.10,2439.94,2450.74,2454.36,2419.55,356390000
2018.4.11,2456.53,2444.22,2458.99,2441.2,355190000
2018.4.12,2450.95,2442.71,2454.95,2441.58,441570000
2018.4.13,2449.42,2455.07,2457.85,2442.35,395890000
2018.4.16,2466.04,2457.49,2466.16,2449.97,347170000
2018.4.17,2459.39,2453.77,2465.63,2449.08,394700000
2018.4.18,2467.55,2479.98,2486.73,2467.55,647290000
2018.4.19,2483.26,2486.1,2490.57,2476.51,727030000
2018.4.20,2478.59,2476.33,2485.15,2472.37,531720000
2018.4.23,2473.7,2474.11,2478.57,2466.57,701420000
2018.4.24,2478.47,2464.14,2479.32,2454.44,524280000
2018.4.25,2444.19,2448.81,2453.54,2436.51,466100000
2018.4.26,2460.62,2475.64,2484.09,2456.2,520920000
2018.4.27,2497.75,2492.4,2508.13,2484.19,464960000
2018.4.30,2502.29,2515.38,2515.38,2500.22,746290000
2018.5.2,2515.75,2505.61,2516.57,2501.71,807590000
2018.5.3,2506.94,2487.25,2507.91,2487.25,614100000
2018.5.4,2486.47,2461.38,2487.77,2461.38,612020000
2018.5.8,2468.45,2449.81,2479.75,2444.08,714730000
2018.5.9,2450.71,2443.98,2451.86,2428.79,593370000
2018.5.10,2458.67,2464.16,2464.72,2448.01,490000000
2018.5.11,2469.3,2477.71,2483.85,2468.41,599900000
2018.5.14,2482.97,2476.11,2486.17,2471.91,650710000
2018.5.15,2476.87,2458.54,2480.22,2456.2,712620000
2018.5.16,2446.64,2459.82,2465.55,2444.67,691810000
2018.5.17,2468.72,2448.45,2472.82,2448.43,596770000
2018.5.18,2459.73,2460.65,2461.95,2452.34,431380000
2018.5.21,2464.07,2465.57,2472.3,2447.69,588090000
2018.5.23,2462.98,2471.91,2476.86,2460.07,752680000
2018.5.24,2477.48,2466.01,2481.31,2457.84,638120000
2018.5.25,2452.8,2460.8,2466.57,2444.77,653590000
2018.5.28,2465,2478.96,2482.4,2463.14,708360000
2018.5.29,2476.7,2457.25,2479.68,2457.18,571840000
2018.5.30,2446.81,2409.03,2449.88,2399.58,575920000
2018.5.31,2428.83,2423.01,2430.15,2415.5,816930000
2018.6.1,2419.63,2438.96,2445.31,2418.11,603020000
2018.6.4,2444.62,2447.76,2452.67,2441.25,438930000
2018.6.5,2450.39,2453.76,2455.78,2432.81,501360000
2018.6.7,2468.26,2470.58,2478.67,2466.01,474150000
2018.6.8,2467.88,2451.58,2468.27,2449.11,530160000
2018.6.11,2454.25,2470.15,2470.99,2448,427950000
2018.6.12,2474.78,2468.83,2479.56,2462.84,613170000
2018.6.14,2450.86,2423.48,2451.95,2422.37,533450000
2018.6.15,2432.18,2404.04,2433.51,2403.97,502360000
2018.6.18,2404.68,2376.24,2405.56,2365.31,564820000
2018.6.19,2373.12,2340.11,2379.49,2336.54,606300000
2018.6.20,2350.24,2363.91,2374.52,2345.22,456000000
2018.6.21,2364.16,2337.83,2370.58,2337.83,438260000
2018.6.22,2323.08,2357.22,2357.4,2320.76,537260000
2018.6.25,2351.89,2357.88,2361.39,2337.22,415080000
2018.6.26,2334.75,2350.92,2358.01,2326.61,470910000
2018.6.27,2349.38,2342.03,2358.71,2342.02,526620000
2018.6.28,2327.37,2314.24,2335.35,2310.8,414370000
2018.6.29,2325.68,2326.13,2329.58,2296.39,396660000
2018.7.2,2322.23,2271.54,2327.59,2271.53,393260000
2018.7.3,2285.88,2272.76,2287.39,2252.36,366030000
2018.7.4,2270.95,2265.46,2280.81,2261.34,315100000
2018.7.5,2264.74,2257.55,2274.74,2243.9,346880000
2018.7.6,2261.44,2272.87,2283.75,2247.35,344430000
2018.7.9,2276.92,2285.8,2294.61,2267.25,352640000
2018.7.10,2299.09,2294.16,2305.84,2292.13,339920000
2018.7.11,2277.22,2280.62,2287.08,2262.77,422990000
2018.7.12,2285.93,2285.06,2298.56,2277.73,364410000
2018.7.13,2293.07,2310.9,2313.8,2293.07,291560000
2018.7.16,2312.26,2301.99,2317.84,2299.79,297120000
2018.7.17,2302.95,2297.92,2306.07,2290.24,379030000
2018.7.18,2313.78,2290.11,2319.39,2287.1,402770000
2018.7.19,2298.91,2282.29,2300.18,2278.94,464520000
2018.7.20,2281.36,2289.19,2293.34,2269.55,353240000
2018.7.23,2289.61,2269.31,2289.61,2264.42,334290000
2018.7.24,2273.15,2280.2,2284.43,2263.13,436130000
2018.7.25,2284.38,2273.03,2292.61,2269.67,309320000
2018.7.26,2284.51,2289.06,2297.16,2276.54,303330000
2018.7.27,2292.33,2294.99,2295.27,2284.44,262140000
2018.7.30,2290.18,2293.51,2296.91,2283.29,206500000
2018.7.31,2292.23,2295.26,2296.6,2286.02,223930000
2018.8.1,2301.17,2307.07,2312.65,2301.13,219030000
2018.8.2,2304.14,2270.2,2306.72,2265.46,352060000
2018.8.3,2278.33,2287.68,2288.93,2272.94,270490000
2018.8.6,2288.51,2286.5,2300.38,2283.26,244550000
2018.8.7,2290.85,2300.16,2301.27,2279.55,230340000
2018.8.8,2305.73,2301.45,2308.6,2298.41,299690000
2018.8.9,2303.04,2303.71,2303.71,2291.91,244880000
2018.8.10,2295.21,2282.79,2295.62,2277.89,286160000
2018.8.13,2266.43,2248.45,2271.82,2238.55,335380000
2018.8.14,2249.86,2258.91,2262.52,2247.37,255220000
2018.8.16,2233.05,2240.8,2244.08,2218.09,312520000
2018.8.17,2244.61,2247.05,2250.92,2240.14,238380000
2018.8.20,2257.35,2247.88,2264.42,2245.06,271600000
2018.8.21,2248.04,2270.06,2272.86,2244.59,294340000
2018.8.22,2273.68,2273.33,2280.31,2268.91,269270000
2018.8.23,2282.57,2282.6,2282.88,2268.06,338390000
2018.8.24,2276.16,2293.21,2295.22,2271.35,347290000
2018.8.27,2297.32,2299.3,2302.87,2289.41,307040000
2018.8.28,2312.14,2303.12,2314.6,2299.45,276890000
2018.8.29,2304.66,2309.03,2309.88,2300.21,268210000
2018.8.30,2313.11,2307.35,2320.85,2305.46,286930000
2018.8.31,2298.13,2322.88,2322.88,2295.72,255910000
2018.9.3,2317.93,2307.03,2318.72,2302.17,230510000
2018.9.4,2308.96,2315.72,2317.74,2302.17,277010000
2018.9.5,2310.9,2291.77,2315.43,2288.01,358190000
2018.9.6,2288.8,2287.61,2298.47,2284.5,387510000
2018.9.7,2278.08,2281.58,2286.82,2264.9,357560000
2018.9.10,2277.35,2288.66,2289.38,2276.6,312610000
2018.9.11,2286.91,2283.2,2295.76,2275.13,368210000
2018.9.12,2286.28,2282.92,2289.66,2271,336830000
2018.9.13,2285.28,2286.23,2291.51,2281.63,301310000
2018.9.14,2304.7,2318.25,2318.65,2304.15,292240000
2018.9.17,2314.55,2303.01,2314.55,2295.26,343170000
2018.9.18,2287.73,2308.98,2310.97,2287.42,309240000
2018.9.19,2319.22,2308.46,2319.22,2301.79,350950000
2018.9.20,2314.41,2323.45,2334.04,2311.56,289080000
2018.9.21,2332.04,2339.17,2339.17,2325.12,321700000
2018.9.27,2331.7,2355.43,2355.43,2331.7,279230000
2018.9.28,2356.13,2343.07,2356.62,2337.47,317870000
2018.10.1,2349.64,2338.88,2352.11,2333.32,278310000
2018.10.2,2338.28,2309.57,2341.55,2308.9,287870000
2018.10.4,2311.06,2274.49,2311.06,2270.22,309500000
